ÈÕÆÚ,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96
2022-10-18,85.91829999999999,70.22035000000001,62.20339999999999,73.84335,66.9542,74.11659999999999,67.40299999999999,70.4042,64.78980000000001,54.909675,53.74025,58.877325000000006,60.35830000000001,57.212575,54.14745,54.735825,56.9338,62.5818,58.7742,61.9104,61.5834,55.952225000000006,60.454750000000004,62.069275000000005,68.66040000000001,68.347025,97.33995,99.56947500000001,102.639,128.93779999999998,107.8767,97.0483,93.14280000000001,97.402275,95.66445,80.962825,89.1996,82.303575,77.08484999999999,77.385525,69.85839999999999,83.1892,78.1336,81.35409999999999,76.77420000000001,70.3272,86.6212,75.2722,75.7856,84.53135,83.0166,78.80525,68.7989,61.8134,68.2081,75.9192,72.86080000000001,65.99210000000001,78.4426,69.8627,78.7133,74.3751,65.6569,61.88849999999999,66.103,66.88477499999999,64.72535,78.568725,92.65660000000001,94.3713,90.7974,93.4735,113.6299,122.629325,133.63605,157.455275,173.3845,159.76600000000002,176.1785,166.4506,167.2018,166.65625,142.95829999999998,163.20624999999998,203.5848,187.573525,206.58795,168.09257499999998,171.839,160.9501,142.0942,128.5122,109.3645,108.0883,96.3885,95.61869999999999
2022-10-19,83.4473,72.3111,67.9979,70.3515,63.426,73.1579,57.66910000000001,57.728699999999996,50.1235,46.32265,47.3481,45.76355,45.67829999999999,51.586025,45.14355,45.490674999999996,53.0752,58.550075,44.60935,43.766225000000006,44.2651,50.54505,46.10350000000001,47.462450000000004,59.4669,59.52395,93.2616,98.37185,91.1557,129.98884999999999,111.9361,108.06475,89.461,92.55015,85.8886,95.39784999999999,94.3768,85.406075,100.10455,80.57332499999998,77.39269999999999,63.89972500000001,69.33695,82.814075,99.14189999999999,83.164675,78.07844999999999,92.930525,112.4778,84.421675,87.35284999999999,82.15442499999999,79.83829999999999,81.8464,90.8153,78.9956,77.82339999999999,76.4605,71.2603,73.2246,62.7121,79.03402500000001,69.52654999999999,55.438975,77.8745,71.4019,57.2145,69.8438,77.1432,86.62755,104.4555,102.68915000000001,131.48209999999997,138.268725,165.28285000000002,173.900475,130.4138,147.0681,165.4281,179.6729,165.7914,180.244125,185.45315000000002,173.88197499999998,176.9509,170.89634999999998,198.00990000000002,211.68565,149.57150000000001,130.7254,139.593,135.02499999999998,123.40180000000001,117.62280000000001,106.1446,119.4873
2022-10-20,87.32730000000001,75.375275,69.17394999999999,70.19962500000001,63.6332,56.238474999999994,62.32444999999999,53.457724999999996,55.521100000000004,67.53545,61.751099999999994,58.30605,61.21680000000001,64.7027,54.06090000000001,58.0962,55.29430000000001,54.755025,46.77805,49.835775,52.7741,59.946025,64.31375000000001,58.588775,63.2958,74.17045,85.6789,116.44935,122.8104,120.542675,121.54375,104.720025,84.98300000000002,84.45349999999999,82.4841,82.7934,64.47540000000001,76.71730000000001,83.1705,79.87389999999999,88.90599999999999,94.56415000000001,79.9105,71.67805,73.0423,68.393625,76.31295,80.801575,75.7962,82.79295,92.9696,95.31475,95.0205,85.669825,81.6877,79.53437500000001,72.6413,69.372925,71.59385,67.63587500000001,82.4875,64.908275,71.17735,79.487925,82.3991,70.12792499999999,65.29835,69.078075,72.5589,89.1528,96.9188,94.4166,100.7542,137.114075,146.09654999999998,157.965825,130.6055,141.2379,153.4807,157.6043,193.0142,187.58745000000002,173.8153,196.34345,205.2215,175.11395,170.80599999999998,184.45925,135.1847,174.9361,129.05259999999998,134.3191,107.10040000000001,104.108,96.4248,91.48509999999999
2022-10-21,78.6111,66.39502499999999,71.41785,70.31417499999999,62.29589999999999,55.022525,48.61865,48.964175000000004,57.5264,66.3603,51.996,61.272999999999996,74.7731,61.931174999999996,57.21795,61.353125,61.7211,60.744225,57.037150000000004,57.649975,63.063300000000005,54.560725,56.73435,60.775375000000004,73.57300000000001,67.85815000000001,84.43849999999999,116.26004999999999,116.0842,113.78955,99.4698,98.57965,91.4802,84.06307500000001,82.00505000000001,87.385825,108.6964,95.46405,74.3206,81.55435,70.99719999999999,70.503825,74.68505,77.73567499999999,72.4724,66.90547500000001,69.69095000000002,68.548425,96.01599999999999,102.54825,75.4207,74.81335,92.3818,84.45305,72.2577,67.01485000000001,55.713699999999996,61.0863,68.65509999999999,59.74549999999999,64.27839999999999,71.16722499999999,65.48214999999999,70.927675,61.0435,69.503225,81.29265000000001,69.322675,88.103,79.21645,83.9253,93.15965,115.39359999999999,123.831575,125.99735,144.932525,146.8715,135.926425,139.77065,176.033575,150.65370000000001,150.5043,174.94219999999999,157.3152,156.7996,167.28652499999998,169.23875,165.14897499999998,154.3264,153.91160000000002,146.63979999999998,128.9588,122.5754,124.1033,97.31389999999999,89.8857
2022-10-22,92.0442,72.896275,62.770649999999996,66.276525,66.6192,48.0069,46.91230000000001,61.830000000000005,50.7349,56.217625,48.734449999999995,51.392575,40.7077,47.442025,48.43625,41.590775,58.9518,49.5261675,50.88403500000001,52.63280249999999,50.68737,56.905137499999995,62.673705,55.6119725,49.030440000000006,60.4949075,84.0304375,91.6959675,96.8114975,108.76702750000001,97.2925575,105.3480875,100.50361749999999,95.2691475,104.16467750000001,90.7702075,94.6557375,99.68126749999999,108.1567975,97.6724275,95.01785749999999,81.62338749999999,80.67326676470589,87.07274602941176,75.6221605882353,92.07157514705882,102.70098970588235,110.36040426470588,101.96981882352941,95.28923338235295,86.59864794117647,85.2280625,88.02747705882354,83.86689161764706,87.71630617647058,76.20572073529411,85.39513529411765,88.05718235294118,72.56922941176471,89.96106470588235,90.8531,77.9636,78.2126,75.7622,80.8712,86.74965,69.31760000000001,78.19255000000001,92.4107,101.766025,123.11915,114.292775,124.12700000000001,161.726925,162.74885,154.168175,160.2931,141.18929999999997,134.7116,157.56660000000002,161.0612,162.5464,162.11120000000003,173.3369,149.9434,152.2475,143.84390000000002,158.52290000000002,140.4488,140.90642499999998,148.18685,134.312275,112.9219,103.7576,99.6835,79.8091
2022-10-23,96.179,74.16114999999999,63.95160000000001,58.564750000000004,56.8451,46.515325,49.46905,57.113775000000004,45.571000000000005,49.0798,56.5678,60.4638,49.9911,55.82595,47.558699999999995,44.719049999999996,57.57219999999999,56.402675,59.34775,52.630125,62.8605,50.12285,47.17809999999999,45.90265,49.49679999999999,57.939625,68.41765,72.366975,87.8751,108.5821,99.7218,98.21289999999999,108.31349999999999,112.544225,101.47395,105.466775,101.47500000000001,107.82315000000001,107.2452,94.40125,94.12280000000001,100.521775,81.51065,98.38007499999999,100.9986,114.598575,109.74795,117.648525,99.4494,101.450925,105.96275,97.22607500000001,104.6444,110.793925,90.62775,92.388275,110.18169999999999,103.23337500000001,96.76555,84.598125,77.9508,83.502825,84.19335,94.003775,88.21589999999999,92.3423,101.1798,92.3448,93.50189999999999,113.448425,115.03525,130.73127499999998,148.1811,176.1066,181.2055,168.11440000000002,165.471,162.07340000000002,162.6921,168.0113,191.6701,175.46045,178.84740000000002,199.08155,174.3461,161.22619999999998,191.7604,172.0837,172.8658,150.94267499999998,124.27195,126.30522500000001,106.4597,98.5085,90.94890000000001,93.0592
2022-10-24,75.3854,75.99192500000001,76.38745,61.597875,72.6209,59.245475000000006,67.64484999999999,63.367925,58.4789,54.487825,50.97654999999999,40.027575,39.2999,42.09507499999999,46.79374999999999,48.039925,46.08370000000001,54.838425,58.20215000000001,56.614574999999995,48.1263,43.979375,55.41655,64.951925,78.0626,70.20570000000001,81.8031,84.1342,112.41969999999999,118.39132500000001,120.85425,93.622475,100.43339999999999,91.7617,80.99080000000001,86.03059999999999,85.1468,75.828975,77.00085,91.40192499999999,70.5523,83.40595,73.99889999999999,74.07235,86.4751,86.159575,81.34365000000001,85.226425,84.9199,87.2197,89.8165,97.31020000000001,84.0092,91.16907499999999,69.91915000000002,63.965624999999996,58.0722,61.803000000000004,68.9546,70.3451,66.726,70.449325,60.16145,60.824175,81.25680000000001,68.70317499999999,69.67975,85.20372499999999,85.4325,91.6652,111.36710000000001,117.98209999999999,113.6039,135.5996,143.5216,148.0558,165.69979999999998,159.2066,150.7036,156.2392,166.7121,173.858575,152.69684999999998,163.939125,191.1471,179.51925,174.66979999999998,174.23065,149.5631,147.206575,141.00895,115.19982499999999,104.9043,107.4602,87.33970000000001,85.79990000000001
2022-10-25,78.4829,69.557625,75.15285,81.869175,66.74199999999999,68.88547499999999,53.59545,57.295825,51.6336,55.486974999999994,49.52295000000001,59.28402500000001,50.399300000000004,52.589925,43.277950000000004,46.956575,48.361,63.82465,55.8029,47.536449999999995,57.1588,52.3224,58.6237,55.0486,61.0422,69.270475,77.58245,92.62982500000001,97.2408,110.969075,112.57815000000001,93.576725,90.9827,113.39315,99.6832,93.56285,92.0135,88.020325,89.04805,71.434175,80.28659999999999,69.596125,82.89545000000001,68.77937500000002,71.1516,87.36567500000001,78.00625,74.714825,76.0468,76.0501,71.3678,80.4215,88.7222,64.32465,77.9065,73.82355000000001,73.7925,78.05877500000001,65.46015,72.42162499999999,78.9044,74.694075,78.37405,86.28342500000001,74.87389999999999,95.18185000000001,79.0701,82.51915,81.34730000000002,81.47947500000001,104.94805,98.21822499999999,122.88980000000001,143.24865,152.0091,144.85875000000001,164.8039,151.34795,146.3269,155.73264999999998,171.35829999999999,171.55617500000002,180.46065000000002,205.387325,200.7794,164.792425,157.61685,153.82587500000002,172.6789,130.971,121.06300000000002,126.22210000000001,119.9705,137.0523,107.8981,96.9843
2022-10-26,94.09779999999999,82.7393,88.0615,81.5031,81.12509999999999,73.280575,72.39725,64.49182499999999,64.8381,70.926,67.14309999999999,70.13969999999999,69.5041,64.53659999999999,66.3061,56.4921,55.0412,68.529225,58.78735,67.87957499999999,63.9293,67.654375,65.25865,72.69885000000001,65.93125,76.73349999999999,84.71285,95.014425,112.8797,125.46249999999999,102.71969999999999,95.3562,88.461,79.0455,95.0933,83.8437,87.17320000000001,92.79492499999999,74.80675,71.158475,74.0196,84.972725,87.10415,76.575675,74.3285,87.699175,87.27015,97.66052499999999,99.42699999999999,95.645325,104.88565,76.894075,77.37150000000001,71.476025,84.50585,72.30697500000001,72.4083,69.95977500000001,80.68045,71.632025,76.4735,72.92242499999999,83.44135,73.200475,70.2499,77.67557500000001,78.14155000000001,81.217425,98.1531,101.58055,109.3978,121.71225000000001,138.7466,129.49675,145.40519999999998,144.53745,136.67569999999998,144.21384999999998,154.52249999999998,144.08885,169.49,184.9161,184.53050000000002,200.7434,176.7536,186.8956,165.4246,149.3203,143.6456,134.12895,131.48229999999998,119.99745,113.4551,113.1566,89.4353,89.0287
2022-10-27,78.6693,85.362425,68.01425,67.723175,68.83180000000002,59.250275,61.560950000000005,68.060425,66.1662,62.094,65.9326,59.30220000000001,66.7131,60.847100000000005,62.018299999999996,63.054800000000014,66.5849,46.2767,55.8468,56.9869,45.9275,46.7086,64.157,66.8702,65.6516,76.91652500000001,87.46625,96.249775,103.4233,120.10907499999999,128.27815,113.179525,86.40380000000002,87.39887499999999,96.37065,114.641925,91.87435,95.161875,89.95845,95.496425,103.1504,87.01575000000001,81.8879,77.32975,92.54129999999999,91.64195000000001,85.34339999999999,85.93215,97.78829999999999,98.0102,75.40029999999999,72.56049999999999,68.8205,80.9457,74.8601,81.8532,75.34719999999999,68.0415,78.73619999999998,67.1417,74.50529999999999,67.2158,78.67729999999999,99.7078,67.4289,76.07025,77.9903,81.41235,77.6331,89.9832,96.2735,110.81070000000001,129.85479999999998,131.01315,126.38640000000001,150.57755,146.374,165.08339999999998,148.9114,160.00639999999999,162.2934,163.483025,163.00175,147.822575,157.9784,171.61925000000002,174.7874,159.44684999999998,156.5236,163.52597500000002,147.16295000000002,130.729725,137.1121,100.11120000000001,105.2387,89.5049
2022-10-28,76.4222,73.928375,63.162549999999996,68.103825,73.7739,60.6373,51.104000000000006,59.6138,52.25339999999999,53.15545,50.1848,41.10565,43.6149,37.602775,38.99245,47.199325,44.9658,50.4709625,58.149425,46.0280875,47.382850000000005,49.5093125,54.896275,60.8710375,47.4451,72.44245,89.432,107.26114999999999,112.6249,118.07035,113.8549,106.33995,92.1395,111.24185,99.3488,96.48645,108.23519999999999,90.056025,75.22425,81.47777500000001,79.5222,71.680175,81.72594999999998,67.54282500000001,85.3872,74.121325,89.71114999999999,86.34547500000001,74.60839999999999,76.20725,90.0598,74.83355,80.52650000000001,74.714825,80.48595,66.255975,61.5447,69.767825,65.84595,79.735575,71.42439999999999,75.476125,78.02995000000001,66.480475,76.3561,77.3595,80.4588,76.8997,81.3815,84.315225,120.77425,144.454475,120.5417,133.555175,153.68975,148.611925,155.5956,176.417575,165.29925,166.381725,164.51139999999998,155.5716,148.0759,183.0181,164.4786,169.43052500000002,154.70624999999998,172.342975,164.4488,139.028275,141.52044999999998,140.429425,151.2307,111.61410000000001,100.0248,92.873
2022-10-29,75.686,67.54997499999999,69.38355,61.314025,62.321600000000004,66.116425,62.61125,61.685175,62.9264,55.8147,59.113400000000006,60.0416,63.46,67.357175,59.38675,58.790324999999996,52.10030000000001,47.149225,50.32275,42.417674999999996,47.378400000000006,54.621075,54.50675,47.769725,63.107600000000005,62.273025000000004,70.25325000000001,73.79377500000001,82.6365,85.6399,117.6939,105.25710000000001,96.1508,102.61337499999999,108.84115,98.856425,110.4384,103.21889999999999,107.0713,99.82339999999999,105.0228,105.17864999999999,91.4149,85.42095,94.12700000000001,96.08945,105.592,109.91445,104.4474,102.5665,127.4963,104.6955,89.0312,80.493675,92.57095000000001,70.107125,81.62060000000001,83.79962499999999,83.75555,81.00867500000001,84.74080000000001,80.75117499999999,85.97174999999999,81.562625,83.0338,90.665025,87.70695,96.149675,105.79079999999999,124.74350000000001,137.76940000000002,154.3786,147.8768,147.501825,161.83095,153.38717499999998,157.14339999999999,158.98270000000002,175.40630000000002,153.2891,158.1242,164.3025,163.7616,183.35039999999998,173.5454,167.25234999999998,162.5412,169.26235,166.49540000000002,137.19815,154.16310000000001,141.17905,138.17870000000002,115.57379999999999,122.05099999999999,118.4285
2022-10-30,102.8979,91.479625,86.07875,68.181175,75.8584,61.3263,58.9597,60.5566,56.5412,48.825475,60.78034999999999,51.405425,47.780100000000004,45.476225,51.68235,43.602175,55.226,47.275574999999996,56.85765,54.919225,54.95800000000001,46.68555,51.9942,69.01595,53.483399999999996,58.6698,71.6452,80.1606,72.12159999999999,79.19505000000001,110.0291,106.48455,108.42939999999999,105.09542499999999,118.82565,105.237175,110.8736,98.941575,79.08915,95.000325,101.0649,107.939525,96.15445,92.980575,84.9158,116.97195,97.4777,97.83025,92.6033,101.62440000000001,97.7266,107.3406,95.1399,105.774325,87.57315,75.574575,90.3986,93.45615,98.58070000000001,93.35565,104.0067,108.70830000000001,102.8243,89.0194,96.3979,105.713275,113.98065,122.186925,99.82419999999999,117.26745000000001,152.8302,148.53345000000002,150.7474,171.2704,189.6479,201.6531,192.7355,184.1823,170.78060000000002,176.9889,207.7596,188.645725,202.38084999999998,200.26247500000002,203.8109,185.649225,178.52994999999999,190.964975,163.9769,168.53742499999998,162.04635,154.160575,144.1427,123.49859999999998,109.82079999999999,89.9608
2022-10-31,95.211,92.42122499999999,72.53065000000001,64.160775,66.6807,85.446625,59.59685,68.069875,71.8933,68.47415,64.84679999999999,62.79615,60.237300000000005,62.703125,54.335649999999994,55.058775000000004,54.312200000000004,56.172575,54.854150000000004,52.994325,61.573499999999996,54.06330000000001,65.7186,64.9592,77.97890000000001,73.896575,79.40725,107.510625,93.1416,107.772425,113.39605,131.201375,107.9246,108.60504999999999,106.161,92.82775,78.2379,85.58357500000001,80.12415,77.33392500000001,77.6639,85.85764999999999,80.6087,87.69165,78.453,80.14092500000001,82.19045,93.96317499999999,91.6405,103.02525,94.2277,90.99455,77.7131,68.026875,80.60725000000001,81.727625,90.8879,81.49974999999999,72.11080000000001,70.55495,89.0637,65.33357500000001,76.70375,74.84412499999999,84.5976,91.72925,84.07240000000002,91.38640000000001,98.43050000000001,88.051425,108.54355000000001,126.988475,136.6446,137.41535,147.1421,171.27194999999998,151.5256,156.91799999999998,160.7172,152.1278,161.039,184.9111,197.5778,210.86579999999998,157.9931,180.222175,152.27735,162.69082500000002,151.0915,153.83482500000002,126.45694999999999,134.905475,118.6888,92.7102,80.10499999999999,97.02720000000001
2022-11-01,82.83569999999999,73.17814999999999,67.18679999999999,63.71845,61.869400000000006,70.007375,62.78355,64.036725,56.2184,52.430975,51.81505,54.139725,54.5999,50.8714,49.0469,45.8161,71.444,52.912875,60.31685,58.932224999999995,67.0918,67.3821,77.6822,65.5061,64.8493,77.45575,86.68619999999999,103.77455,126.6834,130.828925,106.66445,114.84317499999999,109.7327,107.989075,117.40445,92.858325,88.264,92.4419,102.7636,80.9288,81.7127,95.36675,90.0437,94.93225000000001,82.4294,81.6243,98.12129999999999,91.54055000000001,72.97890000000001,95.64187500000001,107.37975,92.92862500000001,93.1778,87.24685000000001,74.1675,76.03105000000001,75.4948,79.71155,79.9391,62.984550000000006,81.56349999999999,71.87327499999999,66.14355,72.655725,83.51339999999999,90.247575,87.56695,88.44522500000001,77.63029999999999,111.6708,125.9538,129.827,135.3888,170.92315000000002,147.2749,160.13615,165.77,182.132125,183.01185,190.931775,203.65879999999999,203.278175,195.20795,218.681825,196.8431,203.914025,187.16185000000002,183.82047500000002,173.3106,158.55562500000002,123.57775,113.403975,95.4154,91.6886,75.1397,75.7709
2022-11-02,59.9841,67.791425,56.46865,58.129875,48.7991,45.81255,44.9288,54.42665000000001,48.6817,53.41264999999999,54.2622,51.498549999999994,74.834,61.028900000000014,54.413599999999995,58.77849999999999,61.213399999999986,49.68032500000001,56.35605,52.606975,58.1302,53.3174,66.4037,60.0595,61.5711,71.608375,92.27105,116.830425,107.7713,111.540225,114.22295,110.278875,102.8589,97.91405,88.44720000000001,91.67425,85.67009999999999,88.89755,79.01500000000001,94.0161,92.4538,98.25625000000001,76.128,82.71075,80.67479999999999,100.956425,93.70095,118.022775,101.0206,100.749525,85.32215,82.468675,83.0928,86.74634999999999,83.0218,79.28875,77.9002,73.27255,69.0363,72.66165,68.6621,66.35210000000001,76.91149999999999,73.851,64.70240000000001,68.335925,84.15075,88.805775,99.7012,108.25027499999999,130.51355,152.665325,157.4391,149.437875,149.85745,162.791525,151.8227,165.258725,175.20075,180.221975,187.73160000000001,178.46945,214.94289999999998,197.78625,195.6984,221.83665,184.5899,187.72574999999998,183.24089999999998,176.7411,133.4038,126.5812,119.3378,117.328,104.5231,108.6875
